Execution time for exact counter: 0.002 seconds.

Number of words counted: 3180

Final word counting:

that -> 351
with -> 275
this -> 254
your -> 250
what -> 190
have -> 176
will -> 151
shall -> 109
they -> 98
good -> 97
thou -> 97
from -> 94
most -> 82
would -> 75
more -> 75
like -> 74
enter -> 69
very -> 64
hath -> 63
such -> 61
must -> 60
give -> 59
which -> 57
know -> 57
their -> 57
when -> 55
should -> 55
come -> 54
upon -> 53
make -> 53
some -> 53
there -> 52
than -> 51
where -> 50
much -> 46
them -> 44
these -> 44
speak -> 42
king -> 42
time -> 42
tell -> 40
think -> 39
then -> 39
love -> 39
here -> 37
take -> 36
thee -> 35
look -> 32
whose -> 32
well -> 32
thus -> 31
could -> 30
might -> 29
hamlet -> 29
made -> 28
doth -> 28
dear -> 28
been -> 27
into -> 27
were -> 27
hold -> 26
father -> 26
does -> 25
world -> 25
cannot -> 25
pray -> 25
great -> 24
both -> 24
never -> 24
scene -> 23
hear -> 23
against -> 23
mine -> 23
though -> 23
heaven -> 22
itself -> 22
call -> 22
even -> 21
those -> 21
leave -> 21
soul -> 21
long -> 20
show -> 20
sweet -> 20
till -> 20
poor -> 20
part -> 19
comes -> 19
exeunt -> 19
nothing -> 19
believe -> 18
head -> 18
play -> 18
before -> 17
seen -> 17
dead -> 17
young -> 17
find -> 17
noble -> 17
keep -> 17
many -> 17
makes -> 17
queen -> 17
without -> 16
nature -> 16
electronic -> 16
copies -> 16
distributed -> 16
rosencrantz -> 16
fair -> 15
little -> 15
hast -> 15
about -> 15
death -> 15
lord -> 15
between -> 15
since -> 15
follow -> 15
players -> 15
down -> 14
therefore -> 14
earth -> 14
bear -> 14
thoughts -> 14
words -> 14
dost -> 14
live -> 13
thing -> 13
night -> 13
fear -> 13
something -> 13
true -> 13
hand -> 13
still -> 13
life -> 13
within -> 13
mother -> 13
means -> 13
stand -> 12
once -> 12
form -> 12
room -> 12
indeed -> 12
first -> 12
else -> 12
youth -> 12
service -> 12
bring -> 12
sent -> 12
madness -> 12
matter -> 12
after -> 12
eyes -> 11
last -> 11
question -> 11
goes -> 11
other -> 11
being -> 11
better -> 11
heart -> 11
body -> 11
each -> 11
cause -> 11
same -> 10
mark -> 10
majesty -> 10
exit -> 10
almost -> 10
heard -> 10
reason -> 10
duty -> 10
ever -> 10
seem -> 10
while -> 10
away -> 10
virtue -> 10
himself -> 10
second -> 10
wind -> 10
given -> 10
others -> 10
thousand -> 10
kind -> 10
again -> 9
together -> 9
denmark -> 9
haste -> 9
through -> 9
laertes -> 9
further -> 9
full -> 9
personal -> 9
came -> 9
best -> 9
thine -> 9
seek -> 9
grace -> 9
things -> 9
excellent -> 9
foul -> 9
none -> 9
please -> 9
blood -> 9
near -> 9
complete -> 9
draw -> 9
provided -> 9
project -> 9
machine -> 9
ourselves -> 9
rest -> 9
three -> 9
thank -> 9
answer -> 8
horatio -> 8
thought -> 8
fell -> 8
unto -> 8
ghost -> 8
stay -> 8
walk -> 8
wherein -> 8
business -> 8
doubt -> 8
shows -> 8
mind -> 8
name -> 8
every -> 8
remember -> 8
said -> 8
yourself -> 8
free -> 8
another -> 8
wilt -> 8
version -> 8
works -> 8
william -> 8
shakespeare -> 8
copyright -> 8
gutenberg -> 8
etext -> 8
carnegie -> 8
mellon -> 8
university -> 8
readable -> 8
used -> 8
prohibited -> 8
commercial -> 8
distribution -> 8
includes -> 8
charges -> 8
download -> 8
grief -> 8
gave -> 8
speech -> 8
sense -> 8
friends -> 7
says -> 7
watch -> 7
break -> 7
particular -> 7
spirit -> 7
power -> 7
memory -> 7
whole -> 7
news -> 7
beseech -> 7
fellow -> 7
grow -> 7
understand -> 7
daughter -> 7
takes -> 7
custom -> 7
action -> 7
done -> 7
sure -> 7
needs -> 7
times -> 7
receive -> 7
gives -> 7
deed -> 7
england -> 7
noise -> 7
fine -> 7
honest -> 6
piece -> 6
work -> 6
cast -> 6
state -> 6
whether -> 6
lose -> 6
wouldst -> 6
less -> 6
alone -> 6
back -> 6
face -> 6
tears -> 6
wicked -> 6
drink -> 6
word -> 6
hands -> 6
pale -> 6
fare -> 6
choice -> 6
wisdom -> 6
lies -> 6
double -> 6
neither -> 6
false -> 6
tongue -> 6
light -> 6
general -> 6
murther -> 6
wholesome -> 6
damned -> 6
myself -> 6
aught -> 6
passion -> 6
letters -> 6
whom -> 6
guildenstern -> 6
round -> 6
either -> 6
only -> 6
fall -> 6
bloody -> 6
devil -> 6
purpose -> 6
quick -> 6
poison -> 6
husband -> 6
laid -> 6
meet -> 5
warlike -> 5
buried -> 5
known -> 5
coming -> 5
season -> 5
dare -> 5
late -> 5
lost -> 5
writ -> 5
told -> 5
dread -> 5
toward -> 5
common -> 5
throw -> 5
note -> 5
gentle -> 5
rank -> 5
visit -> 5
report -> 5
point -> 5
knew -> 5
beard -> 5
voice -> 5
place -> 5
honour -> 5
shot -> 5
enough -> 5
dull -> 5
humbly -> 5
fashion -> 5
hour -> 5
phrase -> 5
cries -> 5
shalt -> 5
days -> 5
revenge -> 5
went -> 5
sudden -> 5
vile -> 5
grave -> 5
offence -> 5
under -> 5
help -> 5
truly -> 5
over -> 5
lack -> 5
move -> 5
brought -> 5
whereon -> 5
pass -> 5
welcome -> 5
herself -> 5
behind -> 5
arras -> 5
save -> 5
themselves -> 5
black -> 5
mortal -> 5
drown -> 5
conscience -> 5
hope -> 5
turn -> 5
danish -> 5
shame -> 5
water -> 5
alexander -> 5
struck -> 4
sick -> 4
quiet -> 4
twice -> 4
star -> 4
course -> 4
looks -> 4
charge -> 4
gone -> 4
strange -> 4
cannon -> 4
fortinbras -> 4
lands -> 4
stood -> 4
motive -> 4
treasure -> 4
spirits -> 4
stop -> 4
guilty -> 4
trumpet -> 4
truth -> 4
stir -> 4
gracious -> 4
impart -> 4
dumb -> 4
morning -> 4
sorrow -> 4
thinking -> 4
dream -> 4
uncle -> 4
commend -> 4
native -> 4
hard -> 4
lives -> 4
seems -> 4
bound -> 4
fault -> 4
obey -> 4
health -> 4
flesh -> 4
grows -> 4
grown -> 4
discourse -> 4
glad -> 4
teach -> 4
deep -> 4
prithee -> 4
mock -> 4
forth -> 4
methinks -> 4
thrice -> 4
kept -> 4
methought -> 4
sound -> 4
perchance -> 4
assume -> 4
hell -> 4
silence -> 4
house -> 4
perhaps -> 4
beauty -> 4
effect -> 4
blessing -> 4
entertainment -> 4
habit -> 4
tender -> 4
command -> 4
keeps -> 4
choose -> 4
infinite -> 4
mean -> 4
puts -> 4
desperate -> 4
direct -> 4
lead -> 4
lend -> 4
hearing -> 4
tale -> 4
start -> 4
ears -> 4
didst -> 4
natural -> 4
court -> 4
cursed -> 4
holds -> 4
instant -> 4
table -> 4
swear -> 4
arms -> 4
fingers -> 4
touch -> 4
breathe -> 4
took -> 4
violent -> 4
property -> 4
judgment -> 4
hide -> 4
found -> 4
sends -> 4
white -> 4
fain -> 4
thence -> 4
honesty -> 4
fortune -> 4
ambition -> 4
laugh -> 4
lady -> 4
lest -> 4
four -> 4
french -> 4
speaks -> 4
pyrrhus -> 4
sword -> 4
calls -> 4
pate -> 4
dangerous -> 4
confess -> 4
bestow -> 4
heavy -> 4
sleep -> 4
right -> 4
breath -> 4
fool -> 4
rose -> 4
send -> 4
feed -> 4
wear -> 4
kill -> 4
half -> 4
imports -> 4
shortly -> 4
pardon -> 4
stronger -> 4
bore -> 4
sing -> 4
christian -> 4
gentleman -> 4
wager -> 4
skull -> 4
lordship -> 4
platform -> 3
touching -> 3
nights -> 3
sometimes -> 3
gross -> 3
sore -> 3
image -> 3
list -> 3
recover -> 3
strong -> 3
terms -> 3
main -> 3
chief -> 3
sort -> 3
high -> 3
stands -> 3
prologue -> 3
cock -> 3
throat -> 3
herein -> 3
present -> 3
sister -> 3
lords -> 3
kingdom -> 3
wisest -> 3
sometime -> 3
delight -> 3
taken -> 3
importing -> 3
hears -> 3
giving -> 3
favour -> 3
return -> 3
bend -> 3
france -> 3
slow -> 3
cousin -> 3
hang -> 3
friend -> 3
passing -> 3
solemn -> 3
shapes -> 3
understanding -> 3
cheer -> 3
loving -> 3
sits -> 3
uses -> 3
months -> 3
winds -> 3
salt -> 3
forget -> 3
change -> 3
marriage -> 3
goodly -> 3
gentlemen -> 3
whilst -> 3
dreadful -> 3
countenance -> 3
inward -> 3
wide -> 3
loves -> 3
safety -> 3
chaste -> 3
maid -> 3
occasion -> 3
canst -> 3
audience -> 3
mere -> 3
pious -> 3
wont -> 3
flourish -> 3
pith -> 3
censure -> 3
often -> 3
defend -> 3
shape -> 3
royal -> 3
burst -> 3
making -> 3
disposition -> 3
desire -> 3
waves -> 3
tempt -> 3
base -> 3
lets -> 3
pity -> 3
certain -> 3
crimes -> 3
prison -> 3
sleeping -> 3
wretch -> 3
angel -> 3
commandment -> 3
villain -> 3
circumstance -> 3
desires -> 3
saint -> 3
wondrous -> 3
seeing -> 3
need -> 3
express -> 3
polonius -> 3
finding -> 3
drift -> 3
fiery -> 3
observe -> 3
piteous -> 3
falls -> 3
doors -> 3
meant -> 3
sith -> 3
entreat -> 3
vouchsafe -> 3
sovereign -> 3
brother -> 3
borne -> 3
likes -> 3
foolish -> 3
rather -> 3
short -> 3
anything -> 3
except -> 3
